DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
449,19820706,    0,    0,
449,19820707,    0,    0,
449,19820708,    0,    0,
449,19820709,    0,    0,
449,19820710,    0,    0,
449,19820711,    0,    0,
449,19820712,    0,    0,
449,19820713,    0,    0,
449,19820714,    0,    0,
449,19820715,   37,    0,
449,19820716,   27,    0,
449,19820717,    2,    0,
449,19820718,    0,    0,
449,19820719,    0,    0,
449,19820720,    0,    0,
449,19820721,    0,    0,
449,19820722,    0,    0,
449,19820723,    0,    0,
449,19820724,    0,    0,
449,19820725,    0,    0,
449,19820726,    0,    0,
449,19820727,    2,    0,
449,19820728,   56,    0,
449,19820729,    0,    0,
449,19820730,    0,    0,
449,19820731,   10,    0,
449,19820801,   31,    0,
449,19820802,    0,    0,
449,19820803,    0,    0,
449,19820804,    0,    0,
449,19820805,   17,    0,
449,19820806,   32,    0,
449,19820807,    0,    0,
449,19820808,    0,    0,
449,19820809,   47,    0,
449,19820810,   20,    0,
449,19820811,    0,    0,
449,19820812,    0,    0,
449,19820813,    0,    0,
449,19820814,   76,    0,
449,19820815,   14,    0,
449,19820816,   47,    0,
449,19820817,   78,    0,
449,19820818,    9,    0,
449,19820819,   91,    0,
449,19820820,   65,    0,
449,19820821,   34,    0,
449,19820822,    1,    0,
449,19820823,   12,    0,
449,19820824,   49,    0,
449,19820825,   87,    0,
449,19820826,    3,    0,
449,19820827,    0,    0,
449,19820828,   11,    0,
449,19820829,   52,    0,
449,19820830,    0,    0,
449,19820831,   84,    0,
449,19820901,    6,    0,
449,19820902,   47,    0,
449,19820903,    0,    0,
449,19820904,    0,    0,
449,19820905,    0,    0,
449,19820906,    2,    0,
449,19820907,    2,    0,
449,19820908,    1,    0,
449,19820909,    0,    0,
449,19820910,    0,    0,
449,19820911,    0,    0,
449,19820912,    0,    0,
449,19820913,    0,    0,
449,19820914,    0,    0,
449,19820915,    0,    0,
449,19820916,    0,    0,
449,19820917,    0,    0,
449,19820918,    0,    0,
449,19820919,    0,    0,
449,19820920,   15,    0,
449,19820921,   30,    0,
449,19820922,   77,    0,
449,19820923,    0,    0,
449,19820924,   91,    0,
449,19820925,   41,    0,
449,19820926,   52,    0,
449,19820927,    1,    0,
449,19820928,    2,    0,
449,19820929,    5,    0,
449,19820930,   43,    0,
449,19821001,   32,    0,
449,19821002,    0,    0,
449,19821003,    0,    0,
449,19821004,    0,    0,
449,19821005,   26,    0,
449,19821006,   82,    0,
449,19821007,   58,    0,
449,19821008,  202,    0,
449,19821009,  265,    0,
449,19821010,  394,    0,
449,19821011,   11,    0,
449,19821012,   31,    0,
449,19821013,   72,    0,
449,19821014,   22,    0,
449,19821015,  197,    0,
449,19821016,   61,    0,
449,19821017,   14,    0,
449,19821018,    0,    0,
449,19821019,   94,    0,
449,19821020,    0,    0,
449,19821021,   20,    0,
449,19821022,   11,    0,
449,19821023,   35,    0,
449,19821024,  126,    0,
449,19821025,    0,    0,
449,19821026,    4,    0,
449,19821027,    1,    0,
449,19821028,    0,    0,
449,19821029,    2,    0,
449,19821030,    0,    0,
449,19821031,    0,    0,
449,19821101,    1,    0,
449,19821102,    2,    0,
449,19821103,    3,    0,
449,19821104,    0,    0,
449,19821105,    2,    0,
449,19821106,    0,    0,
449,19821107,    0,    0,
449,19821108,   44,    0,
449,19821109,   13,    0,
449,19821110,    3,    0,
449,19821111,   12,    0,
449,19821112,    0,    0,
449,19821113,   72,    0,
449,19821114,   94,    0,
449,19821115,  153,    0,
449,19821116,   33,    0,
449,19821117,   73,    0,
449,19821118,   44,    0,
449,19821119,   32,    0,
449,19821120,    1,    0,
449,19821121,    0,    0,
449,19821122,   89,    0,
449,19821123,    3,    0,
449,19821124,   25,    0,
449,19821125,    7,    0,
449,19821126,   19,    0,
449,19821127,   10,    0,
449,19821128,    1,    0,
449,19821129,    2,    0,
449,19821130,    1,    0,
449,19821201,    0,    0,
449,19821202,    0,    0,
449,19821203,    0,    0,
449,19821204,    0,    0,
449,19821205,    0,    0,
449,19821206,   63,    0,
449,19821207,    2,    0,
449,19821208,   42,    0,
449,19821209,   38,    0,
449,19821210,  120,    0,
449,19821211,   56,    0,
449,19821212,   69,    0,
449,19821213,    2,    0,
449,19821214,    1,    0,
449,19821215,   23,    0,
449,19821216,   28,    0,
449,19821217,   26,    0,
449,19821218,   38,  997,
449,19821219,   42,    0,
449,19821220,  151,    0,
449,19821221,   10,    0,
449,19821222,  119,    0,
449,19821223,   92,    2,
449,19821224,   27,    2,
449,19821225,    1,    0,
449,19821226,    2,    0,
449,19821227,    5,    0,
449,19821228,    1,    0,
449,19821229,    0,    0,
449,19821230,    0,    0,
449,19821231,    0,    0,
449,19830101,    0,    0,
449,19830102,   11,    0,
449,19830103,   28,    0,
449,19830104,  209,    0,
449,19830105,   43,    0,
449,19830106,    3,    0,
449,19830107,   54,    0,
449,19830108,   10,    0,
449,19830109,    1,    0,
449,19830110,   33,    0,
449,19830111,    3,    0,
449,19830112,    0,    0,
449,19830113,    0,    0,
449,19830114,   24,    0,
449,19830115,  127,    0,
449,19830116,   16,    0,
449,19830117,    0,    0,
449,19830118,   18,    0,
449,19830119,   48,    0,
449,19830120,   11,    0,
449,19830121,    1,    0,
449,19830122,    0,    0,
449,19830123,    0,    0,
449,19830124,    0,    0,
449,19830125,   66,    0,
449,19830126,    2,    0,
449,19830127,    0,    0,
449,19830128,    0,    0,
449,19830129,   33,    0,
449,19830130,    7,    0,
449,19830131,   58,    0,
449,19830201,  153,    0,
449,19830202,   21,    0,
449,19830203,   33,    0,
449,19830204,   32,    0,
449,19830205,   82,    0,
449,19830206,   56,    0,
449,19830207,   12,    0,
449,19830208,    6,    2,
449,19830209,   15,    2,
449,19830210,    7,    1,
449,19830211,    0,    1,
449,19830212,    2,    1,
449,19830213,    1,    1,
449,19830214,    0,    1,
449,19830215,    0,    1,
449,19830216,    0,  997,
449,19830217,    0,  997,
449,19830218,    0,  997,
449,19830219,    0,  997,
449,19830220,    0,    0,
449,19830221,    0,    0,
449,19830222,    0,    0,
449,19830223,    0,    0,
449,19830224,    0,    0,
449,19830225,    3,    0,
449,19830226,   12,    0,
449,19830227,   24,    0,
449,19830228,   83,    0,
449,19830301,   39,    0,
449,19830302,    1,    0,
449,19830303,    0,    0,
449,19830304,    0,    0,
449,19830305,    0,    0,
449,19830306,    0,    0,
449,19830307,    0,    0,
449,19830308,    0,    0,
449,19830309,    0,    0,
449,19830310,    0,    0,
449,19830311,    0,    0,
449,19830312,    0,    0,
449,19830313,    0,    0,
449,19830314,    2,    0,
449,19830315,   32,    0,
449,19830316,    1,    0,
449,19830317,   16,    0,
449,19830318,   31,    0,
449,19830319,   73,    0,
449,19830320,    2,    0,
449,19830321,   62,    0,
449,19830322,   54,    0,
449,19830323,   24,    0,
449,19830324,  128,    0,
449,19830325,   15,    0,
449,19830326,   85,    0,
449,19830327,   54,    0,
449,19830328,   46,    0,
449,19830329,   17,    0,
449,19830330,   56,    0,
449,19830331,   62,    0,
449,19830401,  111,    0,
449,19830402,    1,    0,
449,19830403,    7,    0,
449,19830404,    2,    0,
449,19830405,   43,    0,
449,19830406,  209,    0,
449,19830407,   13,    0,
449,19830408,   28,    0,
449,19830409,   18,    0,
449,19830410,    0,    0,
449,19830411,   55,    0,
449,19830412,   48,    0,
449,19830413,    1,    0,
449,19830414,    5,    0,
449,19830415,    0,    0,
449,19830416,    0,    0,
449,19830417,    1,    0,
449,19830418,    9,    0,
449,19830419,   44,    0,
449,19830420,    1,    0,
449,19830421,    0,    0,
449,19830422,   82,    0,
449,19830423,    1,    0,
449,19830424,   78,    0,
449,19830425,    0,    0,
449,19830426,    6,    0,
449,19830427,  258,    0,
449,19830428,   40,    0,
449,19830429,   47,    0,
449,19830430,    0,    0,
449,19830501,   31,    0,
449,19830502,  124,    0,
449,19830503,  272,    0,
449,19830504,   21,    0,
449,19830505,    0,    0,
449,19830506,    0,    0,
449,19830507,   41,    0,
449,19830508,    9,    0,
449,19830509,   11,    0,
449,19830510,   38,    0,
449,19830511,   24,    0,
449,19830512,  115,    0,
449,19830513,   48,    0,
449,19830514,   32,    0,
449,19830515,    0,    0,
449,19830516,   10,    0,
449,19830517,   58,    0,
449,19830518,    1,    0,
449,19830519,   21,    0,
449,19830520,    8,    0,
449,19830521,   70,    0,
449,19830522,   71,    0,
449,19830523,   12,    0,
449,19830524,    2,    0,
449,19830525,    7,    0,
449,19830526,    5,    0,
449,19830527,    8,    0,
449,19830528,   46,    0,
449,19830529,   37,    0,
449,19830530,   10,    0,
449,19830531,    1,    0,
449,19830601,    0,    0,
449,19830602,  153,    0,
449,19830603,   42,    0,
449,19830604,    0,    0,
449,19830605,   16,    0,
449,19830606,    0,    0,
449,19830607,    0,    0,
449,19830608,    0,    0,
449,19830609,   12,    0,
449,19830610,    0,    0,
449,19830611,    0,    0,
449,19830612,    0,    0,
449,19830613,    5,    0,
449,19830614,    2,    0,
449,19830615,    0,    0,
449,19830616,    0,    0,
449,19830617,    0,    0,
449,19830618,    0,    0,
449,19830619,    0,    0,
449,19830620,    0,    0,
449,19830621,    0,    0,
449,19830622,    0,    0,
449,19830623,    0,    0,
449,19830624,    2,    0,
449,19830625,    0,    0,
449,19830626,    0,    0,
449,19830627,    6,    0,
449,19830628,    0,    0,
449,19830629,   22,    0,
449,19830630,   59,    0,
449,19830701,    6,    0,
449,19830702,    0,    0,
449,19830703,    0,    0,
449,19830704,    0,    0,
449,19830705,    0,    0,
449,19830706,   11,    0,
449,19830707,   64,    0,
449,19830708,    1,    0,
449,19830709,    0,    0,
449,19830710,    0,    0,
449,19830711,    0,    0,
449,19830712,    0,    0,
449,19830713,    0,    0,
449,19830714,    0,    0,
449,19830715,    0,    0,
449,19830716,    0,    0,
449,19830717,    0,    0,
449,19830718,    0,    0,
449,19830719,    0,    0,
449,19830720,    0,    0,
449,19830721,    0,    0,
449,19830722,    0,    0,
449,19830723,    0,    0,
449,19830724,    0,    0,
449,19830725,   49,    0,
449,19830726,    5,    0,
449,19830727,  100,    0,
449,19830728,    2,    0,
449,19830729,    0,    0,
449,19830730,    0,    0,
449,19830731,    0,    0,
449,19830801,    8,    0,
449,19830802,   89,    0,
449,19830803,    0,    0,
449,19830804,    0,    0,
449,19830805,    0,    0,
449,19830806,    2,    0,
449,19830807,    0,    0,
449,19830808,    0,    0,
449,19830809,    0,    0,
449,19830810,    0,    0,
449,19830811,    0,    0,
449,19830812,    1,    0,
449,19830813,    1,    0,
449,19830814,    1,    0,
449,19830815,    1,    0,
449,19830816,    0,    0,
449,19830817,    1,    0,
449,19830818,   26,    0,
449,19830819,    0,    0,
449,19830820,    0,    0,
449,19830821,    0,    0,
449,19830822,   26,    0,
449,19830823,    0,    0,
449,19830824,    0,    0,
449,19830825,    0,    0,
449,19830826,    0,    0,
449,19830827,    0,    0,
449,19830828,    0,    0,
449,19830829,    0,    0,
449,19830830,    0,    0,
449,19830831,    0,    0,
449,19830901,    4,    0,
449,19830902,   39,    0,
449,19830903,    0,    0,
449,19830904,  175,    0,
449,19830905,   15,    0,
449,19830906,    0,    0,
449,19830907,    0,    0,
449,19830908,    0,    0,
449,19830909,    2,    0,
449,19830910,    4,    0,
449,19830911,  104,    0,
449,19830912,  310,    0,
449,19830913,  214,    0,
449,19830914,  152,    0,
449,19830915,   85,    0,
449,19830916,  115,    0,
449,19830917,  208,    0,
449,19830918,   99,    0,
449,19830919,   58,    0,
449,19830920,   22,    0,
449,19830921,    0,    0,
449,19830922,   39,    0,
449,19830923,    0,    0,
449,19830924,    0,    0,
449,19830925,   13,    0,
449,19830926,    0,    0,
449,19830927,    1,    0,
449,19830928,    0,    0,
449,19830929,    0,    0,
449,19830930,    0,    0,
449,19831001,    0,    0,
449,19831002,    5,    0,
449,19831003,    4,    0,
449,19831004,    1,    0,
449,19831005,    0,    0,
449,19831006,    0,    0,
449,19831007,    2,    0,
449,19831008,   84,    0,
449,19831009,  206,    0,
449,19831010,   32,    0,
449,19831011,   97,    0,
449,19831012,    1,    0,
449,19831013,    0,    0,
449,19831014,    4,    0,
449,19831015,   15,    0,
449,19831016,  149,    0,
449,19831017,   52,    0,
449,19831018,   16,    0,
449,19831019,   14,    0,
449,19831020,    1,    0,
449,19831021,   20,    0,
449,19831022,    2,    0,
449,19831023,    0,    0,
449,19831024,    1,    0,
449,19831025,    0,    0,
449,19831026,   12,    0,
449,19831027,    0,    0,
449,19831028,    2,    0,
449,19831029,    8,    0,
449,19831030,    0,    0,
449,19831031,    1,    0,
449,19831101,    0,    0,
449,19831102,    0,    0,
449,19831103,    0,    0,
449,19831104,    1,    0,
449,19831105,    0,    0,
449,19831106,    0,    0,
449,19831107,    1,    0,
449,19831108,    0,    0,
449,19831109,    0,    0,
449,19831110,    0,    0,
449,19831111,    0,    0,
449,19831112,    0,    0,
449,19831113,    0,    0,
449,19831114,    0,    0,
449,19831115,    8,    0,
449,19831116,   63,    0,
449,19831117,   11,    0,
449,19831118,    0,    0,
449,19831119,   11,    0,
449,19831120,    1,    0,
449,19831121,   22,    0,
449,19831122,   19,    0,
449,19831123,    5,    0,
449,19831124,    0,    0,
449,19831125,   11,    0,
449,19831126,  224,    0,
449,19831127,  387,    0,
449,19831128,  109,    0,
449,19831129,   64,    0,
449,19831130,   18,    0,
449,19831201,    0,    0,
449,19831202,    1,    0,
449,19831203,    1,    0,
449,19831204,    0,    0,
449,19831205,    0,    0,
449,19831206,   70,    0,
449,19831207,   14,    0,
449,19831208,    1,    0,
449,19831209,  171,    0,
449,19831210,   45,    0,
449,19831211,   18,    1,
449,19831212,    7,  997,
449,19831213,    0,  997,
449,19831214,    0,    0,
449,19831215,    0,    0,
449,19831216,    0,    0,
449,19831217,    3,    0,
449,19831218,    1,    0,
449,19831219,   15,    0,
449,19831220,   27,    0,
449,19831221,   14,    0,
449,19831222,    5,    0,
449,19831223,  108,    0,
449,19831224,   19,    0,
449,19831225,  118,    0,
449,19831226,   38,    0,
449,19831227,    1,    0,
449,19831228,   20,    0,
449,19831229,    1,    0,
449,19831230,    1,    0,
449,19831231,    0,    0,
449,19840101,    0,    0,
449,19840102,  102,    0,
449,19840103,  175,    0,
449,19840104,   48,    0,
449,19840105,   50,    0,
449,19840106,   20,    0,
449,19840107,   72,    0,
449,19840108,   38,    0,
449,19840109,   54,    0,
449,19840110,    5,    0,
449,19840111,   24,    0,
449,19840112,   49,    0,
449,19840113,   19,    0,
449,19840114,   30,    0,
449,19840115,   21,    0,
449,19840116,    9,    0,
449,19840117,  132,    0,
449,19840118,   12,    0,
449,19840119,    4,    0,
449,19840120,    7,    0,
449,19840121,    3,    0,
449,19840122,    0,    0,
449,19840123,   57,    4,
449,19840124,   99,    8,
449,19840125,   17,    8,
449,19840126,    2,    4,
449,19840127,   12,    4,
449,19840128,   35,  997,
449,19840129,   17,    0,
449,19840130,   52,    0,
449,19840131,   45,    0,
449,19840201,    0,    0,
449,19840202,   37,    0,
449,19840203,   65,    0,
449,19840204,   17,    0,
449,19840205,   85,    0,
449,19840206,   64,    0,
449,19840207,  224,    0,
449,19840208,  111,    0,
449,19840209,   28,    0,
449,19840210,    0,    0,
449,19840211,    1,    0,
449,19840212,    0,    0,
449,19840213,    0,    0,
449,19840214,    0,    0,
449,19840215,    0,    0,
449,19840216,    0,    0,
449,19840217,    0,    0,
449,19840218,    0,    0,
449,19840219,    0,    0,
449,19840220,    0,    0,
449,19840221,   25,    0,
449,19840222,    0,    0,
449,19840223,    1,    0,
449,19840224,    0,    0,
449,19840225,    0,    0,
449,19840226,    2,    0,
449,19840227,    1,    0,
449,19840228,    0,    0,
449,19840229,    0,    0,
449,19840301,    0,    0,
449,19840302,   39,    0,
449,19840303,   80,    0,
449,19840304,    3,    0,
449,19840305,    5,    0,
449,19840306,    0,    0,
449,19840307,    2,    0,
449,19840308,    0,    0,
449,19840309,    0,    0,
449,19840310,   71,    0,
449,19840311,   47,    0,
449,19840312,    7,    0,
449,19840313,    0,    0,
449,19840314,    0,    0,
449,19840315,    0,    0,
449,19840316,    0,    0,
449,19840317,    0,    0,
449,19840318,    0,    0,
449,19840319,    0,    0,
449,19840320,    0,    0,
449,19840321,    0,    0,
449,19840322,    0,    0,
449,19840323,    0,    0,
449,19840324,    0,    0,
449,19840325,   42,    0,
449,19840326,   19,    0,
449,19840327,   63,    0,
449,19840328,   85,    0,
449,19840329,  126,    0,
449,19840330,    1,    0,
